REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PREVENTION_OF_ER_VISITS_AFTER_CHEMOTHERAPY_PERCENTAGE,PREVENTION OF ER VISITS AFTER CHEMOTHERAPY,PREVENTION OF ER VISITS AFTER CHEMOTHERAPY PERCENTAGE (OUTCOMES),Prevention of ER visits after chemotherapy percentage (Outcomes),Percentage for avoiding emergency visits after outpatient chemotherapy.,,PERCENT_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PREVENTION_OF_ER_VISITS_AFTER_CHEMOTHERAPY_PERCENTAGE,PREVENTION OF ER VISITS AFTER CHEMOTHERAPY,PREVENTION OF ER VISITS AFTER CHEMOTHERAPY PERCENTAGE (OUTCOMES),Prevention of ER Visits After Chemotherapy Percentage (Outcomes),Percentage for avoiding emergency visits after outpatient chemotherapy.,,PERCENT_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PROLONGED_HOSPITALIZATIONS_BAND,PROLONGED HOSPITALIZATIONS,PROLONGED HOSPITALIZATIONS BAND (OUTCOMES),Prolonged Hospitalizations Band (Outcomes),Categorical performance band for avoiding an unexpectedly long hospital stay.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PROLONGED_HOSPITALIZATIONS_DENOMINATOR,PROLONGED HOSPITALIZATIONS,PROLONGED HOSPITALIZATIONS DENOMINATOR (OUTCOMES),Prolonged Hospitalizations Denominator (Outcomes),Number of eligible cases (denominator) for avoiding an unexpectedly long hospital stay.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PROLONGED_HOSPITALIZATIONS_DENOMINATOR,PROLONGED HOSPITALIZATIONS,PROLONGED HOSPITALIZATIONS DENOMINATOR (OUTCOMES),Prolonged Hospitalizations Denominator (Outcomes),Number of eligible cases (denominator) for avoiding an unexpectedly long hospital stay.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PROLONGED_HOSPITALIZATIONS_EVENT_COUNT,PROLONGED HOSPITALIZATIONS,PROLONGED HOSPITALIZATIONS EVENT COUNT (OUTCOMES),Prolonged Hospitalizations Event Count (Outcomes),Observed event count for avoiding an unexpectedly long hospital stay.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PROLONGED_HOSPITALIZATIONS_EVENT_COUNT,PROLONGED HOSPITALIZATIONS,PROLONGED HOSPITALIZATIONS EVENT COUNT (OUTCOMES),Prolonged Hospitalizations Event Count (Outcomes),Observed event count for avoiding an unexpectedly long hospital stay.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PROLONGED_HOSPITALIZATIONS_ODDS_RATIO,PROLONGED HOSPITALIZATIONS,PROLONGED HOSPITALIZATIONS ODDS RATIO (OUTCOMES),Prolonged Hospitalizations Odds Ratio (Outcomes),Risk-adjusted odds ratio for avoiding an unexpectedly long hospital stay.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PROLONGED_HOSPITALIZATIONS_PREDICTED_VALUE,PROLONGED HOSPITALIZATIONS,PROLONGED HOSPITALIZATIONS PREDICTED VALUE (OUTCOMES),Prolonged Hospitalizations Predicted Value (Outcomes),Model-predicted (expected) value for avoiding an unexpectedly long hospital stay.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PROLONGED_HOSPITALIZATIONS_RANDOM_EFFECTS,PROLONGED HOSPITALIZATIONS,PROLONGED HOSPITALIZATIONS RANDOM EFFECTS (OUTCOMES),Prolonged Hospitalizations Random Effects (Outcomes),Hospital-specific random-effects (shrunken) estimate for avoiding an unexpectedly long hospital stay.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PROLONGED_HOSPITALIZATIONS_RANDOM_EFFECTS_STANDARD_ERROR,PROLONGED HOSPITALIZATIONS,PROLONGED HOSPITALIZATIONS RANDOM EFFECTS STANDARD ERROR (OUTCOMES),Prolonged Hospitalizations Random Effects Standard Error (Outcomes),Standard error of the hospital random-effects estimate for avoiding an unexpectedly long hospital stay.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PROLONGED_HOSPITALIZATIONS_SCORE,PROLONGED HOSPITALIZATIONS,PROLONGED HOSPITALIZATIONS SCORE (OUTCOMES),Prolonged Hospitalizations Score (Outcomes),Points contributed to the U.S. News score for avoiding an unexpectedly long hospital stay.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PROLONGED_HOSPITALIZATIONS_STANDARD_ERROR,PROLONGED HOSPITALIZATIONS,PROLONGED HOSPITALIZATIONS STANDARD ERROR (OUTCOMES),Prolonged Hospitalizations Standard Error (Outcomes),Standard error of the estimate for avoiding an unexpectedly long hospital stay.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PUBLIC_TRANSPARENCY,PUBLIC TRANSPARENCY,PUBLIC TRANSPARENCY (PROCESS),Public Transparency (Process),"Participation in public transparency reporting of outcomes (e.g., clinical registries).",,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PUBLIC_TRANSPARENCY,PUBLIC TRANSPARENCY,PUBLIC TRANSPARENCY (PROCESS),Public Transparency (Process),"Participation in public transparency reporting of outcomes (e.g., clinical registries).",,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_PUBLIC_TRANSPARENCY,PUBLIC TRANSPARENCY,PUBLIC TRANSPARENCY (PROCESS),Public Transparency (Process),"Participation in public transparency reporting of outcomes (e.g., clinical registries).",,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_RECOGNIZED_CANCER_CENTER,RECOGNIZED CANCER CENTER,RECOGNIZED CANCER CENTER (STRUCTURE),Recognized cancer center (Structure),"Recognition as a designated cancer center (e.g., NCI designation).",,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_RECOGNIZED_CANCER_CENTER,RECOGNIZED CANCER CENTER,RECOGNIZED CANCER CENTER (STRUCTURE),Recognized cancer center (Structure),"Recognition as a designated cancer center (e.g., NCI designation).",,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_RECOGNIZED_CANCER_CENTER,RECOGNIZED CANCER CENTER,RECOGNIZED CANCER CENTER (STRUCTURE),Recognized Cancer Center (Structure),"Recognition as a designated cancer center (e.g., NCI designation).",,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_RECOGNIZED_CANCER_CENTER_SCORE,RECOGNIZED CANCER CENTER,RECOGNIZED CANCER CENTER SCORE (STRUCTURE),Recognized Cancer Center Score (Structure),"Points contributed to the U.S. News score for recognition as a designated cancer center (e.g., NCI designation).",,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_SUMMATION_OF_OUTCOME_COMPONENTS,OUTCOME SUMMARY SCORE,SUMMATION OF OUTCOME COMPONENTS (U.S. NEWS VALUES),Summation of Outcome Components (U.S. News Values),Sum of points across all outcome-domain measures.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_SUMMATION_OF_PROCESS_COMPONENTS,PROCESS SUMMARY SCORE,SUMMATION OF PROCESS COMPONENTS (U.S. NEWS VALUES),Summation of Process Components (U.S. News Values),Sum of points across all process-domain measures.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_SUMMATION_OF_STRUCTURAL_COMPONENTS,STRUCTURE SUMMARY SCORE,SUMMATION OF STRUCTURAL COMPONENTS (U.S. NEWS VALUES),Summation of Structural Components (U.S. News Values),Sum of points across all structure-domain measures.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_U_S_NEWS_COMPOSITE_SCORE,U.S. NEWS OVERALL SCORE,U.S. NEWS COMPOSITE SCORE (U.S. NEWS VALUES),U.S. News Composite Score (U.S. News Values),Points contributed to the U.S. News score for u.S. News composite performance for the procedure/condition.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_U_S_NEWS_OVERALL_RATING,U.S. NEWS OVERALL RATING,U.S. NEWS OVERALL RATING (U.S. NEWS VALUES),U.S. News Overall Rating (U.S. News Values),U.S. News overall rating for the procedure/condition (High Performing / Average / Below Average).,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_U_S_NEWS_OVERALL_RATING,U.S. NEWS OVERALL RATING,U.S. NEWS OVERALL RATING (U.S. NEWS VALUES),U.S. News Overall Rating (U.S. News Values),U.S. News overall rating for the procedure/condition (High Performing / Average / Below Average).,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_U_S_NEWS_OVERALL_RATING,U.S. NEWS OVERALL RATING,U.S. NEWS OVERALL RATING (U.S. NEWS VALUES),U.S. News Overall Rating (U.S. News Values),U.S. News overall rating for the procedure/condition (High Performing / Average / Below Average).,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_U_S_NEWS_OVERALL_SCORE,U.S. NEWS OVERALL SCORE,U.S. NEWS OVERALL SCORE (U.S. NEWS VALUES),U.S. News Overall Score (U.S. News Values),U.S. News overall score for the procedure/condition.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_U_S_NEWS_OVERALL_SCORE,U.S. NEWS OVERALL SCORE,U.S. NEWS OVERALL SCORE (U.S. NEWS VALUES),U.S. News Overall Score (U.S. News Values),U.S. News overall score for the procedure/condition.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_U_S_NEWS_OVERALL_SCORE_MEAN,U.S. NEWS OVERALL SCORE,U.S. NEWS OVERALL SCORE MEAN (U.S. NEWS VALUES),U.S. News Overall Score Mean (U.S. News Values),Mean of the U.S. News overall score distribution.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_U_S_NEWS_OVERALL_SCORE_MEAN,U.S. NEWS OVERALL SCORE,U.S. NEWS OVERALL SCORE MEAN (U.S. NEWS VALUES),U.S. News Overall Score Mean (U.S. News Values),Mean of the U.S. News overall score distribution.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_U_S_NEWS_OVERALL_SCORE_STANDARD_ERROR,U.S. NEWS OVERALL SCORE,U.S. NEWS OVERALL SCORE STANDARD ERROR (U.S. NEWS VALUES),U.S. News Overall Score Standard Error (U.S. News Values),Standard error of the U.S. News overall score.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_U_S_NEWS_OVERALL_SCORE_STANDARD_ERROR,U.S. NEWS OVERALL SCORE,U.S. NEWS OVERALL SCORE STANDARD ERROR (U.S. NEWS VALUES),U.S. News Overall Score Standard Error (U.S. News Values),Standard error of the U.S. News overall score.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_UNPLANNED_READMISSIONS_WITHIN_30_DAYS_OF_DISCHARGE,UNPLANNED READMISSIONS WITHIN 30 DAYS OF DISCHARGE,UNPLANNED READMISSIONS WITHIN 30 DAYS OF DISCHARGE (OUTCOMES),Unplanned Readmissions Within 30 days of Discharge (Outcomes),Observed count of unplanned readmissions within 30 days of discharge.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_UNPLANNED_READMIT_DENOMINATOR,UNPLANNED READMIT,UNPLANNED READMIT DENOMINATOR (OUTCOMES),Unplanned Readmit Denominator (Outcomes),Number of eligible cases (denominator) for unplanned readmission within 30 days of discharge.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_UNPLANNED_READMIT_EVENT_COUNT,UNPLANNED READMIT,UNPLANNED READMIT EVENT COUNT (OUTCOMES),Unplanned Readmit Event Count (Outcomes),Observed event count for unplanned readmission within 30 days of discharge.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_UNPLANNED_READMIT_STANDARD_ERROR,UNPLANNED READMIT,UNPLANNED READMIT STANDARD ERROR (OUTCOMES),Unplanned Readmit Standard Error (Outcomes),Standard error of the estimate for unplanned readmission within 30 days of discharge.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_VOLUME_BAND,VOLUME,VOLUME BAND (STRUCTURE),Volume Band (Structure),Categorical performance band for medicare patient volume for this procedure/condition.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,LUNG CANCER SURGERY,LUNG_CANCER_SURGERY_VOLUME_BAND,VOLUME,VOLUME BAND (STRUCTURE),Volume Band (Structure),Categorical performance band for medicare patient volume for this procedure/condition.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,OVERALL,OVERALL,OVERALL,OVERALL,N/A,N/A,,N/A,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,OVERALL,OVERALL,OVERALL,OVERALL,N/A,N/A,,N/A,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,OVERALL,OVERALL,OVERALL,OVERALL,N/A,N/A,,N/A,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_EXPECTED_PREVENTABLE_OUTPATIENT_PROCEDURAL_COMPLICATIONS,EXPECTED PREVENTABLE OUTPATIENT PROCEDURAL COMPLICATIONS,EXPECTED PREVENTABLE OUTPATIENT PROCEDURAL COMPLICATIONS (OUTCOMES),Expected Preventable Outpatient Procedural Complications (Outcomes),Expected (risk-model) count of preventable complications after outpatient procedures.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_HOSPITAL_READMISSION_PREVENTION_BAND,HOSPITAL READMISSION PREVENTION,HOSPITAL READMISSION PREVENTION BAND (OUTCOMES),Hospital Readmission Prevention Band (Outcomes),Categorical performance band for avoiding unplanned readmission within 30 days of discharge.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_HOSPITAL_READMISSION_PREVENTION_DENOMINATOR,HOSPITAL READMISSION PREVENTION,HOSPITAL READMISSION PREVENTION DENOMINATOR (OUTCOMES),Hospital Readmission Prevention Denominator (Outcomes),Number of eligible cases (denominator) for avoiding unplanned readmission within 30 days of discharge.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_HOSPITAL_READMISSION_PREVENTION_ODDS_RATIO,HOSPITAL READMISSION PREVENTION,HOSPITAL READMISSION PREVENTION ODDS RATIO (OUTCOMES),Hospital Readmission Prevention Odds Ratio (Outcomes),Risk-adjusted odds ratio for avoiding unplanned readmission within 30 days of discharge.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_HOSPITAL_READMISSION_PREVENTION_PREDICTED_VALUE,HOSPITAL READMISSION PREVENTION,HOSPITAL READMISSION PREVENTION PREDICTED VALUE (OUTCOMES),Hospital Readmission Prevention Predicted Value (Outcomes),Model-predicted (expected) value for avoiding unplanned readmission within 30 days of discharge.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_HOSPITAL_READMISSION_PREVENTION_RANDOM_EFFECTS,HOSPITAL READMISSION PREVENTION,HOSPITAL READMISSION PREVENTION RANDOM EFFECTS (OUTCOMES),Hospital Readmission Prevention Random Effects (Outcomes),Hospital-specific random-effects (shrunken) estimate for avoiding unplanned readmission within 30 days of discharge.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_HOSPITAL_READMISSION_PREVENTION_RANDOM_EFFECTS_STANDARD_ERROR,HOSPITAL READMISSION PREVENTION,HOSPITAL READMISSION PREVENTION RANDOM EFFECTS STANDARD ERROR (OUTCOMES),Hospital Readmission Prevention Random Effects Standard Error (Outcomes),Standard error of the hospital random-effects estimate for avoiding unplanned readmission within 30 days of discharge.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_HOSPITAL_READMISSION_PREVENTION_SCORE,HOSPITAL READMISSION PREVENTION,HOSPITAL READMISSION PREVENTION SCORE (OUTCOMES),Hospital Readmission Prevention Score (Outcomes),Points contributed to the U.S. News score for avoiding unplanned readmission within 30 days of discharge.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_MORTALITY_BAND_SURVIVAL,MORTALITY,MORTALITY BAND (SURVIVAL) (OUTCOMES),Mortality Band (Survival) (Outcomes),Categorical performance band for risk-adjusted 30-day mortality among Medicare patients. Survival framing.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_MORTALITY_DENOMINATOR_FEE_FOR_SERVICE_AND_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),Number of eligible cases (denominator) for risk-adjusted 30-day mortality among Medicare patients. Medicare FFS + Medicare Advantage data.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_MORTALITY_DENOMINATOR_FEE_FOR_SERVICE_DATA,MORTALITY,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),Mortality Denominator (Fee-For-Service Data) (Outcomes),Number of eligible cases (denominator) for risk-adjusted 30-day mortality among Medicare patients. Medicare fee-for-service data only.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_MORTALITY_DENOMINATOR_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Denominator (Medicare Advantage Data) (Outcomes),Number of eligible cases (denominator) for risk-adjusted 30-day mortality among Medicare patients. Medicare Advantage data only.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_MORTALITY_EVENT_COUNT_FEE_FOR_SERVICE_AND_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),Observed event count for risk-adjusted 30-day mortality among Medicare patients. Medicare FFS + Medicare Advantage data.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_MORTALITY_EVENT_COUNT_FEE_FOR_SERVICE_DATA,MORTALITY,MORTALITY EVENT COUNT (FEE-FOR-SERVICE DATA) (OUTCOMES),Mortality Event Count (Fee-For-Service Data) (Outcomes),Observed event count for risk-adjusted 30-day mortality among Medicare patients. Medicare fee-for-service data only.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_MORTALITY_EVENT_COUNT_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY EVENT COUNT (MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Event Count (Medicare Advantage Data) (Outcomes),Observed event count for risk-adjusted 30-day mortality among Medicare patients. Medicare Advantage data only.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_MORTALITY_ODDS_RATIO_FEE_FOR_SERVICE_DATA,MORTALITY,MORTALITY ODDS RATIO (FEE-FOR-SERVICE DATA) (OUTCOMES),Mortality Odds Ratio (Fee-For-Service Data) (Outcomes),Risk-adjusted odds ratio for risk-adjusted 30-day mortality among Medicare patients. Medicare fee-for-service data only.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_MORTALITY_ODDS_RATIO_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY ODDS RATIO (MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Odds Ratio (Medicare Advantage Data) (Outcomes),Risk-adjusted odds ratio for risk-adjusted 30-day mortality among Medicare patients. Medicare Advantage data only.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_MORTALITY_PREDICTED_VALUE_FEE_FOR_SERVICE_DATA,MORTALITY,MORTALITY PREDICTED VALUE (FEE-FOR-SERVICE DATA) (OUTCOMES),Mortality Predicted Value (Fee-For-Service Data) (Outcomes),Model-predicted (expected) value for risk-adjusted 30-day mortality among Medicare patients. Medicare fee-for-service data only.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,PACEMAKER_IMPLANTATION_MORTALITY_PREDICTED_VALUE_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY PREDICTED VALUE (MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Predicted Value (Medicare Advantage Data) (Outcomes),Model-predicted (expected) value for risk-adjusted 30-day mortality among Medicare patients. Medicare Advantage data only.,,DECIMAL_2,LOWER,,,,
